0	4244.01	2125.71	-0.000145201	
1	2122.67	2125.7	5.65748e-05	
2	0.486786	2127.08	0.00015499	
3	4243.94	-2126.49	4.67756e-06	
4	2126.36	-2124.8	-0.000155346	
5	-2.44038	-2130.11	-0.000308084	
6	-4245.59	2125.85	0.000189899	
7	-2122.3	2126.92	0.000148816	
8	-4244.41	-2124.91	-6.94339e-05	
9	-2122.73	-2124.97	0.000123108	
