52	0	0	1480.85	96.256	4752.85	146.256	4752.85	146.256	4754.66	149.2	-0.261165	0.00979424	300.361	9.00982	-0.00652212	-0.00162405	-0.00924329	0.0035049	0.986901	-0.00650875	-0.00163772	-0.00940517	0.00368397	0.986923	
54	0	1	921.654	100.237	4193.65	150.237	4193.65	150.237	4198.46	153.068	-0.230607	0.00985945	300.392	9.0099	-0.000155147	-0.000760814	-0.00225337	0.00140304	0.999683	-8.98297e-05	-0.000735953	-0.00236033	0.00147899	0.999813	
55	0	1	582.432	101.987	3854.43	151.987	3854.43	151.987	3858.55	155.235	-0.211932	0.00988811	300.411	9.00994	0.00154656	-0.000538022	-0.000330374	0.00071135	1.00309	0.00161548	-0.000503446	-0.000432313	0.000756723	1.00323	
56	0	0	1551.78	103.108	4823.78	153.108	4823.78	153.108	4825.77	156.065	-0.26507	0.0102039	300.357	9.01023	-0.00766096	-0.00177768	-0.010592	0.00389705	0.984609	-0.00768302	-0.00180169	-0.0107936	0.00410299	0.98456	
59	0	1	510.419	107.472	3782.42	157.472	3782.42	157.472	3787.51	160.99	-0.208027	0.0101952	300.415	9.01025	0.00178644	-0.000505703	-0.000125038	0.00061967	1.00358	0.00185531	-0.000470066	-0.000232707	0.000662586	1.00371	
63	0	0	1481.62	113.779	4753.62	163.779	4753.62	163.779	4755.79	166.65	-0.261221	0.0107856	300.361	9.01081	-0.0063888	-0.00160042	-0.00935234	0.00356234	0.987163	-0.00637553	-0.00161393	-0.00952425	0.00374402	0.987185	
67	0	1	368.486	122.727	3640.49	172.727	3640.49	172.727	3644.42	175.534	-0.200161	0.0109815	300.423	9.01104	0.00215578	-0.000455049	0.000105188	0.000484678	1.00432	0.00222439	-0.000418747	2.80043e-06	0.000517611	1.00445	
66	0	1	1217.23	120.374	4489.23	170.374	4489.23	170.374	4493.16	173.201	-0.246791	0.0110847	300.376	9.01112	-0.00270312	-0.00109567	-0.0053866	0.00240541	0.994566	-0.00264201	-0.00108536	-0.00551424	0.00252543	0.994686	
70	0	1	1278.07	129.665	4550.07	179.665	4550.07	179.665	4553.98	182.125	-0.250129	0.0116085	300.372	9.01164	-0.00335375	-0.00118078	-0.00624243	0.00267355	0.993258	-0.00330243	-0.00117549	-0.00638089	0.00280602	0.993357	
69	0	1	1125.42	130.039	4397.42	180.039	4397.42	180.039	4400.51	183.783	-0.241697	0.01166	300.381	9.0117	-0.00164581	-0.000948823	-0.00435417	0.00209568	0.996688	-0.00155553	-0.000929404	-0.00446881	0.00219813	0.996867	
