0	0	0.000000000	0.000000000	0.444875541	0.004829579
1	0	200.000000000	0.000000000	0.435672320	0.004797333
2	0	400.000000000	0.000000000	0.426455473	0.004764968
3	0	600.000000000	0.000000000	0.417225649	0.004732452
4	0	800.000000000	0.000000000	0.407983492	0.004699761
5	0	1000.000000000	0.000000000	0.398729640	0.004666880
6	0	1200.000000000	0.000000000	0.389464720	0.004633806
7	0	1400.000000000	0.000000000	0.380189347	0.004600540
8	0	1600.000000000	0.000000000	0.370904124	0.004567095
9	0	1800.000000000	0.000000000	0.361609639	0.004533490
10	0	0.000000000	400.000000000	0.444957644	0.023621740
11	0	200.000000000	400.000000000	0.435750055	0.023589724
12	0	400.000000000	400.000000000	0.426528888	0.023557588
13	0	600.000000000	400.000000000	0.417294805	0.023525299
14	0	800.000000000	400.000000000	0.408048460	0.023492833
15	0	1000.000000000	400.000000000	0.398790500	0.023460175
16	0	1200.000000000	400.000000000	0.389521563	0.023427320
17	0	1400.000000000	400.000000000	0.380242273	0.023394269
18	0	1600.000000000	400.000000000	0.370953242	0.023361036
19	0	1800.000000000	400.000000000	0.361655066	0.023327639
20	0	0.000000000	800.000000000	0.445022546	0.042411495
21	0	200.000000000	800.000000000	0.435811290	0.042379749
22	0	400.000000000	800.000000000	0.426586496	0.042347886
23	0	600.000000000	800.000000000	0.417348834	0.042315869
24	0	800.000000000	800.000000000	0.408098968	0.042283674
25	0	1000.000000000	800.000000000	0.398837556	0.042251286
26	0	1200.000000000	800.000000000	0.389565243	0.042218697
27	0	1400.000000000	800.000000000	0.380282663	0.042185912
28	0	1600.000000000	800.000000000	0.370990437	0.042152939
29	0	1800.000000000	800.000000000	0.361689166	0.042119798
30	0	0.000000000	1200.000000000	0.445070648	0.061197075
31	0	200.000000000	1200.000000000	0.435856412	0.061165647
32	0	400.000000000	1200.000000000	0.426628665	0.061134103
33	0	600.000000000	1200.000000000	0.417388086	0.061102406
34	0	800.000000000	1200.000000000	0.408135349	0.061070532
35	0	1000.000000000	1200.000000000	0.398871119	0.061038462
36	0	1200.000000000	1200.000000000	0.389596051	0.061006191
37	0	1400.000000000	1200.000000000	0.380310788	0.060973720
38	0	1600.000000000	1200.000000000	0.371015955	0.060941059
39	0	1800.000000000	1200.000000000	0.361712164	0.060908225
40	0	0.000000000	1600.000000000	0.445102379	0.079976710
41	0	200.000000000	1600.000000000	0.435885829	0.079945649
42	0	400.000000000	1600.000000000	0.426655781	0.079914475
43	0	600.000000000	1600.000000000	0.417412925	0.079883149
44	0	800.000000000	1600.000000000	0.408157943	0.079851646
45	0	1000.000000000	1600.000000000	0.398891508	0.079819948
46	0	1200.000000000	1600.000000000	0.389614283	0.079788046
47	0	1400.000000000	1600.000000000	0.380326916	0.079755940
48	0	1600.000000000	1600.000000000	0.371030043	0.079723641
49	0	1800.000000000	1600.000000000	0.361724280	0.079691166
50	0	0.000000000	2000.000000000	0.445118183	0.098748622
51	0	200.000000000	2000.000000000	0.435899958	0.098717981
52	0	400.000000000	2000.000000000	0.426668238	0.098687229
53	0	600.000000000	2000.000000000	0.417423720	0.098656328
54	0	800.000000000	2000.000000000	0.408167093	0.098625250
55	0	1000.000000000	2000.000000000	0.398899038	0.098593975
56	0	1200.000000000	2000.000000000	0.389620225	0.098562495
57	0	1400.000000000	2000.000000000	0.380331310	0.098530808
58	0	1600.000000000	2000.000000000	0.371032934	0.098498923
59	0	1800.000000000	2000.000000000	0.361725720	0.098466856
60	0	0.000000000	2400.000000000	0.445118503	0.117511024
61	0	200.000000000	2400.000000000	0.435899216	0.117480858
62	0	400.000000000	2400.000000000	0.426666424	0.117450585
63	0	600.000000000	2400.000000000	0.417420829	0.117420164
