13837.3340745 -8877.09354523 0.000155963484091
13836.9740105 -4398.38871771 -4.24897218625e-05
13837.3618417 76.4450858995 0.000112676724821
13837.0270248 4553.82588414 -0.000116955946345
11712.9321324 -13352.0405481 0.000138891187246
11713.2501535 -8875.7615513 -0.000304061058484
11713.6388765 -4399.47048934 -0.000478923829134
11716.6776376 75.0880582299 0.00067504251601
11714.2065677 4554.46584231 -0.000516557592948
11713.9203221 9029.86718607 -0.000762440702604
9590.55714629 -13351.4301802 -2.68683465857e-05
9592.24568144 -8877.04376641 0.000721350453854
9590.15511184 -4395.48254518 -0.000576282407545
9589.34972264 77.0412452761 -0.000521118620423
9593.86027306 4552.55872753 0.000534205518505
9591.53182682 9029.49729549 -0.000259178296057
7465.59534944 -13129.4203313 -0.000280744638709
7466.31997487 -8649.96217018 -0.000353512815702
7467.27465918 -4175.53623042 -0.000178287482759
7468.57835579 75.8954041413 0.000204858038174
7467.12451224 4553.73344898 -9.12766549018e-05
7471.66429893 9026.62224434 0.00114487105112
5342.15954161 -17601.3488023 -2.35790705647e-05
5345.74657223 -13126.6180805 0.000385665419167
5346.14220586 -8650.17998375 0.000538190560977
5344.848915 -4172.67717644 0.000321748600923
5345.50298316 75.6979291734 -0.000194906480085
5346.72940618 4553.35646744 0.000258053412475
5349.62355712 9027.93513894 0.000915395964476
5344.55222453 13505.8635649 -0.000185202176796
3222.31820094 -17601.7627526 0.00044289753053
3219.78723414 -13127.9028101 -0.000359034873148
3219.11354974 -8651.04472883 0.000150140341794
3223.44021881 -4174.15312823 0.000504325555222
3221.88539003 75.8491925716 -0.000176042320744
3220.94011359 4553.35855583 -0.000393147165631
3223.35840453 9027.99760602 1.96595389153e-05
3221.75567841 13506.2259369 -0.00022074647701
1098.18683399 -17601.931323 3.22446533745e-05
1095.50129041 -13125.52696 -0.000469534476686
1097.57440987 -8650.03042387 -0.000180911295371
1098.89735401 -4171.90273521 0.00014855435371
1101.1642725 76.2405796941 0.000248692232031
1099.51005835 4553.75966742 0.000365590009488
1100.49160002 9030.46085309 0.000206377041544
1099.6690282 13505.5949391 0.000136150983348
-1025.58824073 -17602.6002073 -0.000138315553894
-1026.93657492 -13126.3459528 0.000188398348225
-1024.89776214 -8650.69590129 -0.000139360830439
-1023.75012699 -4173.75984902 0.000161608738366
-1023.38537328 77.6002333379 0.000916881150794
-1021.88246748 4552.86096793 0.000891751425241
-1024.1515532 9031.91953281 -0.000352884227521
-1022.3422451 13504.8160464 0.000343941854073
-3148.13787839 -17603.2928841 -0.000393113568816
-3149.00366365 -13125.8229262 -0.000579132641286
-3146.7044034 -8649.14369471 8.37516491804e-06
-3147.81313608 -4174.89696441 -0.000634384293201
-3145.99515571 76.7323265846 8.34466824691e-05
-3145.72052594 4554.65017633 -1.58623572616e-05
-3143.77017304 9030.58311093 -1.29606681264e-05
-3145.64015499 13506.0642081 0.000162776759874
-5269.32051551 -17602.6464112 0.00021580473357
-5271.49693695 -13126.4149176 3.38917810259e-05
-5271.23372601 -8648.47121042 -0.000316094881157
-5269.84045237 -4172.818577 -0.000174174394089
-5268.78616518 77.3245068676 5.23036041767e-05
-5268.782547 4555.66563119 -0.000184953475412
-5268.29606484 9029.17218788 0.00011947826437
-5267.66370847 13506.1933865 -0.000338430570229
-7397.47974743 -17601.0427027 -0.00118133709404
-7393.71205308 -13126.0887939 7.97343776052e-05
-7392.0908247 -8649.12464134 4.84746828475e-05
-7395.15749892 -4174.48239539 0.000120971126281
-7391.43584907 78.1430500979 0.000198806174742
-7392.14569761 4555.5748211 9.11238534094e-06
-7392.7179635 9031.87807231 -0.000473850211445
-7391.12252459 13506.5708829 7.59897816305e-05
-9514.77990818 -13128.2117963 0.000692605181562
-9515.54652764 -8648.01239339 0.00031475846807
-9515.55947181 -4172.06313115 -9.52505502988e-05
-9516.58651226 80.3759552529 2.61494817433e-05
-9516.23157658 4554.0031026 0.000300569491921
-9514.72471437 9029.88018706 0.000148801557022
-11638.464362 -13125.7250478 0.000643662930729
-11638.6802263 -8649.20306145 0.000228468231942
-11639.772453 -4170.61133485 -4.81817161167e-05
-11642.1254337 301.681403748 -0.000610899720132
-11640.3131397 4780.03872486 -0.000470572043509
-11638.4424062 9255.51453634 -0.000193897806393
-13761.8208878 -13123.6293269 0.000126881497043
-13762.4791156 -8649.2018975 0.000620941673945
-13761.9941751 -4171.41300568 2.51508777547e-06
-13763.9343824 303.388308058 -0.000354595799401
-13761.4006699 4781.66760736 -0.000125879600626
-13760.8697183 9256.06895242 -0.000129948744008
-15885.4616163 -8649.54934251 7.17166632259e-05
-15885.9312755 -4171.48415631 5.65175255529e-06
-15887.2807763 304.986445594 -0.000770269083882
-15887.0775381 4782.72628529 -0.000809861943495
7500.78774459 -15473.2867994 -0.000118453605608
7503.74542578 13506.1609567 5.75372780255e-05
-11680.1932265 -15474.2190663 0.000537989792283
-11676.0963831 13504.8285889 0.000396172165759
