13837.3 -8877.09 0.000157532
13837.0 -4398.38 -4.15753e-05
13837.4 76.4524 0.000117073
13837.0 4553.84 -0.000113735
11712.9 -13352.0 0.000139689
11713.3 -8875.76 -0.000302764
11713.6 -4399.46 -0.000478307
11716.7 75.0927 0.000678229
11714.2 4554.48 -0.00051363
11713.9 9029.88 -0.000760088
9590.57 -13351.4 -2.62994e-05
9592.26 -8877.04 0.00072295
9590.16 -4395.48 -0.000574715
9589.35 77.0418 -0.000518461
9593.85 4552.56 0.00053713
9591.51 9029.5 -0.000255258
7465.61 -13129.4 -0.000280793
7466.33 -8649.96 -0.000352049
7467.28 -4175.54 -0.000176225
7468.58 75.8885 0.000207106
7467.12 4553.73 -8.84134e-05
7471.65 9026.61 0.00115065
5342.16 -17601.3 -2.69437e-05
5345.76 -13126.6 0.000384942
5346.16 -8650.18 0.000539197
5344.86 -4172.69 0.000324034
5345.5 75.6845 -0.000193163
5346.72 4553.35 0.000260282
5349.6 9027.91 0.000922416
5344.49 13505.8 -0.000174169
3222.31 -17601.7 0.000439112
3219.8 -13127.9 -0.000359956
3219.13 -8651.05 0.00015082
3223.45 -4174.16 0.000506787
3221.88 75.8337 -0.000174719
3220.93 4553.34 -0.000392136
3223.34 9027.97 2.61801e-05
3221.71 13506.2 -0.000204712
1098.18 -17601.9 2.88198e-05
1095.51 -13125.5 -0.000470075
1097.59 -8650.03 -0.000180388
1098.91 -4171.93 0.000155322
1101.16 76.2261 0.000249674
1099.5 4553.75 0.000365229
1100.48 9030.44 0.000211171
1099.62 13505.6 0.000139703
-1025.59 -17602.6 -0.000140456
-1026.93 -13126.4 0.000188127
-1024.89 -8650.7 -0.000138995
-1023.74 -4173.77 0.000163456
-1023.39 77.5891 0.00091706
-1021.89 4552.85 0.00088951
-1024.15 9031.9 -0.000351076
-1022.47 13504.9 0.000299578
-3148.14 -17603.3 -0.000395312
-3149.0 -13125.8 -0.000579209
-3146.7 -8649.15 8.39886e-06
-3147.81 -4174.9 -0.000632951
-3146.0 76.7247 8.31754e-05
-3145.72 4554.64 -1.92937e-05
-3143.75 9030.57 -1.33174e-05
-3145.63 13506.1 0.000159707
-5269.32 -17602.6 0.000214867
-5271.49 -13126.4 3.40266e-05
-5271.23 -8648.47 -0.000316302
-5269.84 -4172.82 -0.000173514
-5268.79 77.3205 5.18639e-05
-5268.78 4555.67 -0.000189098
-5268.27 9029.16 0.000117499
-5267.63 13506.2 -0.000339858
-7397.47 -17601.0 -0.00118024
-7393.71 -13126.1 7.95571e-05
-7392.09 -8649.12 4.79428e-05
-7395.15 -4174.48 0.000121027
-7391.43 78.1418 0.000198522
-7392.14 4555.58 5.35702e-06
-7392.69 9031.87 -0.000476584
-7391.09 13506.6 7.74169e-05
-9514.78 -13128.2 0.00069224
-9515.55 -8648.01 0.000313995
-9515.56 -4172.06 -9.56448e-05
-9516.58 80.3757 2.60807e-05
-9516.23 4554.01 0.000297978
-9514.7 9029.88 0.000146347
-11638.5 -13125.7 0.000643494
-11638.7 -8649.2 0.000227319
-11639.8 -4170.61 -4.90787e-05
-11642.1 301.682 -0.000610892
-11640.3 4780.05 -0.000472305
-11638.4 9255.52 -0.000195932
-13761.9 -13123.6 0.000113812
-13762.5 -8649.2 0.000618979
-13762.0 -4171.41 7.5251e-07
-13763.9 303.391 -0.000354789
-13761.4 4781.67 -0.000127099
-13760.8 9256.08 -0.000132032
-15885.5 -8649.54 6.87337e-05
-15885.9 -4171.47 3.52153e-06
-15887.3 304.994 -0.000770223
-15887.1 4782.73 -0.000811618
7500.8 -15473.3 -0.000119185
7503.69 13506.1 6.67903e-05
-11680.2 -15474.2 0.000534694
-11676.1 13504.8 0.000395575
