0	0	0	0	0.447182	0.00366589
1	0	0	800	0.447182	0.0412647
2	0	0	1600	0.447182	0.0788635
3	0	0	2400	0.447182	0.116462
4	0	0	3200	0.447182	0.154061
5	0	0	4000	0.447182	0.191659
6	0	400	0	0.428383	0.0036659
7	0	400	800	0.428383	0.0412648
8	0	400	1600	0.428383	0.0788637
9	0	400	2400	0.428383	0.116463
10	0	400	3200	0.428383	0.154061
11	0	400	4000	0.428383	0.19166
12	0	800	0	0.409584	0.00366591
13	0	800	800	0.409584	0.0412649
14	0	800	1600	0.409584	0.0788639
15	0	800	2400	0.409584	0.116463
16	0	800	3200	0.409584	0.154062
17	0	800	4000	0.409584	0.19166
18	0	1200	0	0.390785	0.00366591
19	0	1200	800	0.390785	0.041265
20	0	1200	1600	0.390785	0.0788641
21	0	1200	2400	0.390785	0.116463
22	0	1200	3200	0.390785	0.154062
23	0	1200	4000	0.390785	0.191661
24	0	1600	0	0.371986	0.00366592
25	0	1600	800	0.371986	0.0412651
26	0	1600	1600	0.371986	0.0788643
27	0	1600	2400	0.371986	0.116463
28	0	1600	3200	0.371986	0.154062
29	0	1600	4000	0.371986	0.191661
30	0	2000	0	0.353186	0.00366593
31	0	2000	800	0.353186	0.0412652
32	0	2000	1600	0.353186	0.0788645
33	0	2000	2400	0.353186	0.116464
34	0	2000	3200	0.353186	0.154063
35	0	2000	4000	0.353186	0.191662
36	1	0	0	-0.350931	-0.196174
37	1	0	800	-0.350931	-0.158575
38	1	0	1600	-0.350931	-0.120976
39	1	0	2400	-0.350931	-0.0833764
40	1	0	3200	-0.350931	-0.0457771
41	1	0	4000	-0.350931	-0.00817785
42	1	400	0	-0.36973	-0.196173
43	1	400	800	-0.36973	-0.158574
44	1	400	1600	-0.36973	-0.120975
45	1	400	2400	-0.36973	-0.0833762
46	1	400	3200	-0.36973	-0.045777
47	1	400	4000	-0.36973	-0.00817783
48	1	800	0	-0.388529	-0.196173
49	1	800	800	-0.388529	-0.158574
50	1	800	1600	-0.388529	-0.120975
51	1	800	2400	-0.388529	-0.083376
52	1	800	3200	-0.388529	-0.0457769
53	1	800	4000	-0.388529	-0.00817781
54	1	1200	0	-0.407328	-0.196172
55	1	1200	800	-0.407328	-0.158574
56	1	1200	1600	-0.407328	-0.120975
57	1	1200	2400	-0.407328	-0.0833758
58	1	1200	3200	-0.407328	-0.0457768
59	1	1200	4000	-0.407328	-0.00817779
60	1	1600	0	-0.426127	-0.196172
61	1	1600	800	-0.426127	-0.158573
62	1	1600	1600	-0.426127	-0.120974
63	1	1600	2400	-0.426127	-0.0833756
64	1	1600	3200	-0.426127	-0.0457767
65	1	1600	4000	-0.426127	-0.00817777
66	1	2000	0	-0.444926	-0.196171
67	1	2000	800	-0.444926	-0.158573
68	1	2000	1600	-0.444926	-0.120974
69	1	2000	2400	-0.444926	-0.0833754
70	1	2000	3200	-0.444926	-0.0457766
71	1	2000	4000	-0.444926	-0.00817775
72	2	0	0	0.34742	0.00366593
73	2	0	800	0.34742	0.0412652
74	2	0	1600	0.34742	0.0788645
75	2	0	2400	0.34742	0.116464
76	2	0	3200	0.34742	0.154063
77	2	0	4000	0.34742	0.191662
78	2	400	0	0.32862	0.00366594
79	2	400	800	0.32862	0.0412653
80	2	400	1600	0.32862	0.0788647
81	2	400	2400	0.32862	0.116464
82	2	400	3200	0.32862	0.154063
83	2	400	4000	0.32862	0.191662
84	2	800	0	0.309821	0.00366595
85	2	800	800	0.309821	0.0412654
86	2	800	1600	0.309821	0.0788648
87	2	800	2400	0.309821	0.116464
88	2	800	3200	0.309821	0.154063
89	2	800	4000	0.309821	0.191662
90	2	1200	0	0.291021	0.00366595
91	2	1200	800	0.291021	0.0412655
92	2	1200	1600	0.291021	0.0788649
93	2	1200	2400	0.291021	0.116464
94	2	1200	3200	0.291021	0.154064
95	2	1200	4000	0.291021	0.191663
96	2	1600	0	0.272222	0.00366596
97	2	1600	800	0.272222	0.0412655
98	2	1600	1600	0.272222	0.0788651
99	2	1600	2400	0.272222	0.116465
100	2	1600	3200	0.272222	0.154064
101	2	1600	4000	0.272222	0.191663
102	2	2000	0	0.253422	0.00366596
103	2	2000	800	0.253422	0.0412656
104	2	2000	1600	0.253422	0.0788652
105	2	2000	2400	0.253422	0.116465
106	2	2000	3200	0.253422	0.154064
107	2	2000	4000	0.253422	0.191663
108	3	0	0	-0.251166	-0.196175
109	3	0	800	-0.251166	-0.158576
110	3	0	1600	-0.251166	-0.120977
111	3	0	2400	-0.251166	-0.0833771
112	3	0	3200	-0.251166	-0.0457776
113	3	0	4000	-0.251166	-0.00817792
114	3	400	0	-0.269966	-0.196175
115	3	400	800	-0.269966	-0.158576
116	3	400	1600	-0.269966	-0.120976
117	3	400	2400	-0.269966	-0.083377
118	3	400	3200	-0.269966	-0.0457775
119	3	400	4000	-0.269966	-0.00817791
120	3	800	0	-0.288766	-0.196175
