648	6	1600	1600	0.0726777	0.078889	
650	6	0	2000	0.14782	0.0977978	
652	6	400	2000	0.129036	0.0977586	
658	6	1600	2000	0.0726722	0.0976726	
660	6	0	2400	0.147806	0.116572	
662	6	400	2400	0.129023	0.116533	
668	6	1600	2400	0.0726645	0.116448	
670	6	0	2800	0.147788	0.135336	
672	6	400	2800	0.129007	0.135297	
678	6	1607	2800	0.0726542	0.135213	
680	6	0	3200	0.147766	0.154088	
682	6	400	3200	0.128987	0.154049	
688	6	1600	3200	0.072641	0.153965	
690	6	0	3600	0.147739	0.172826	
692	6	400	3600	0.128963	0.172788	
698	6	1600	3600	0.0726244	0.172704	
700	7	0	0	-0.0515011	-0.195782	
702	7	400	0	-0.0702847	-0.195772	
708	7	1600	0	-0.12661	-0.195719	
710	7	0	400	-0.0515278	-0.177078	
712	7	400	400	-0.0703142	-0.177067	
718	7	1600	400	-0.126648	-0.177013	
720	7	0	800	-0.0515518	-0.158357	
722	7	400	800	-0.0703406	-0.158345	
728	7	1600	800	-0.126682	-0.15829	
730	7	0	1200	-0.0515729	-0.139619	
732	7	400	1200	-0.0703638	-0.139607	
738	7	1600	1200	-0.126712	-0.13955	
740	7	0	1600	-0.051591	-0.120868	
742	7	400	1600	-0.0703838	-0.120855	
748	7	1600	1600	-0.126739	-0.120796	
750	7	0	2000	-0.0516062	-0.102104	
752	7	400	2000	-0.0704006	-0.10209	
758	7	1600	2000	-0.126761	-0.10203	
760	7	0	2400	-0.0516183	-0.0833288	
762	7	400	2400	-0.0704141	-0.0833152	
768	7	1600	2400	-0.12678	-0.0832534	
770	7	0	2800	-0.0516275	-0.0645451	
772	7	400	2800	-0.0704244	-0.0645311	
778	7	1600	2800	-0.126794	-0.064468	
780	7	0	3200	-0.0516339	-0.0457545	
782	7	400	3200	-0.0704316	-0.0457401	
788	7	1600	3200	-0.126804	-0.0456758	
790	7	0	3600	-0.0516376	-0.0269587	
792	7	400	3600	-0.0704358	-0.0269439	
798	7	1600	3600	-0.126811	-0.0268786	
800	8	0	0	0.048125	0.00368374	
802	8	400	0	0.029327	0.00367248	
808	8	1600	0	-0.0270721	0.00367141	
810	8	0	400	0.0481244	0.0224831	
812	8	400	400	0.0293269	0.0224722	
818	8	1600	400	-0.0270706	0.0224719	
820	8	0	800	0.0481236	0.0412814	
822	8	400	800	0.029327	0.0412706	
828	8	1600	800	-0.0270678	0.0412711	
830	8	0	1200	0.0481224	0.0600766	
832	8	400	1200	0.0293269	0.0600661	
838	8	1600	1200	-0.0270641	0.0600671	
840	8	0	1600	0.0481204	0.078867	
842	8	400	1600	0.0293263	0.0788567	
848	8	1600	1600	-0.0270598	0.0788582	
850	8	0	2000	0.048117	0.0976508	
852	8	400	2000	0.0293248	0.0976407	
858	8	1600	2000	-0.0270554	0.0976424	
860	8	0	2400	0.048112	0.116426	
862	8	400	2407	0.0293219	0.116416	
868	8	1600	2400	-0.0270511	0.116418	
870	8	0	2800	0.0481048	0.135191	
872	8	400	2800	0.0293173	0.135181	
878	8	1600	2800	-0.0270473	0.135183	
880	8	0	3200	0.0480951	0.153944	
882	8	400	3200	0.0293104	0.153934	
888	8	1600	3200	-0.0270444	0.153936	
890	8	0	3600	0.0480824	0.172683	
892	8	400	3600	0.029301	0.172673	
898	8	1600	3600	-0.0270427	0.172675	
900	9	0	0	0.0481837	-0.195762	
902	9	400	0	0.0294032	-0.195776	
908	9	1600	0	-0.0269526	-0.195789	
910	9	0	400	0.0481731	-0.17706	
912	9	400	400	0.029389	-0.177074	
918	9	1600	400	-0.0269758	-0.177086	
920	9	0	800	0.0481632	-0.158341	
922	9	400	800	0.029376	-0.158355	
928	9	1600	800	-0.0269967	-0.158366	
930	9	0	1200	0.0481544	-0.139605	
932	9	400	1200	0.0293645	-0.139619	
938	9	1600	1200	-0.027015	-0.139629	
940	9	0	1600	0.0481468	-0.120856	
942	9	400	1600	0.0293546	-0.120869	
948	9	1600	1600	-0.0270308	-0.120878	
950	9	0	2000	0.0481404	-0.102094	
952	9	400	2000	0.0293463	-0.102107	
958	9	1600	2000	-0.0270439	-0.102114	
960	9	0	2400	0.0481353	-0.0833211	
962	9	400	2400	0.0293396	-0.0833339	
968	9	1600	2400	-0.0270544	-0.08334	
970	9	0	2800	0.0481314	-0.0645396	
972	9	400	2800	0.0293346	-0.0645521	
978	9	1600	2800	-0.0270623	-0.064557	
980	9	0	3200	0.0481285	-0.045751	
982	9	400	3200	0.029331	-0.0457631	
988	9	1600	3200	-0.0270678	-0.0457669	
990	9	0	3600	0.0481267	-0.0269571	
992	9	400	3600	0.0293286	-0.0269689	
998	9	1600	3600	-0.0270711	-0.0269715	
1000	10	0	0	-0.0516386	0.00368493	
1002	10	400	0	-0.0704368	0.00370025	
1008	10	1600	0	-0.126813	0.00376688	
1010	10	0	400	-0.0516364	0.0224858	
1012	10	400	400	-0.0704342	0.0225013	
1018	10	1600	400	-0.12681	0.0225686	
1020	10	0	800	-0.0516324	0.0412852	
1022	10	400	800	-0.0704294	0.041301	
1028	10	1600	800	-0.126803	0.0413687	
1030	10	0	1200	-0.0516271	0.0600814	
1032	10	400	1200	-0.0704228	0.0600973	
1038	10	1600	1200	-0.126793	0.0601653	
1040	10	0	1600	-0.0516206	0.0788726	
1042	10	400	1600	-0.0704146	0.0788886	
1048	10	1600	1600	-0.126779	0.0789567	
1050	10	0	2000	-0.0516133	0.0976569	
1052	10	400	2000	-0.0704051	0.0976729	
1058	10	1600	2000	-0.126763	0.0977411	
1060	10	0	2400	-0.0516056	0.116433	
1062	10	400	2400	-0.0703947	0.116449	
1068	10	1600	2400	-0.126743	0.116517	
1070	10	0	2800	-0.0515978	0.135198	
1072	10	400	2800	-0.0703836	0.135214	
1078	10	1600	2800	-0.126721	0.135281	
1080	10	0	3200	-0.0515902	0.15395	
1082	10	400	3200	-0.0703721	0.153966	
1088	10	1600	3200	-0.126697	0.154034	
1090	10	0	3600	-0.051583	0.172689	
1092	10	400	3600	-0.0703604	0.172705	
1098	10	1600	3600	-0.12667	0.172772	
1100	11	0	0	0.147742	-0.195599	
1102	11	400	0	0.129	-0.19564	
1108	11	1600	0	0.0727183	-0.195735	
1110	11	0	400	0.14776	-0.176897	
1112	11	400	400	0.129011	-0.176939	
1118	11	1600	400	0.072713	-0.177033	
1120	11	0	800	0.147776	-0.158178	
1122	11	400	800	0.129021	-0.158219	
1128	11	1600	800	0.0727079	-0.158314	
1130	11	0	1200	0.14779	-0.139443	
1132	11	400	1200	0.129029	-0.139484	
1138	11	1600	1200	0.0727032	-0.139579	
1140	11	0	1600	0.147802	-0.120694	
1142	11	400	1600	0.129036	-0.120735	
1148	11	1600	1600	0.0726991	-0.12083	
1150	11	0	2000	0.147813	-0.101932	
1152	11	400	2000	0.129042	-0.101974	
1158	11	1600	2000	0.0726956	-0.102068	
1160	11	0	2400	0.147822	-0.0831608	
1162	11	400	2400	0.129047	-0.0832025	
1168	11	1600	2400	0.0726929	-0.083296	
1170	11	0	2800	0.147829	-0.0643804	
1172	11	400	2800	0.129052	-0.064422	
1178	11	1600	2800	0.0726908	-0.0645149	
1180	11	0	3200	0.147836	-0.0455931	
1182	11	400	3200	0.129055	-0.0456345	
1188	11	1600	3200	0.0726893	-0.0457267	
1190	11	0	3600	0.14784	-0.0268006	
1192	11	400	3600	0.129058	-0.0268418	
1198	11	1600	3600	0.0726882	-0.0269332	
1200	12	0	0	-0.15135	0.00380287	
1202	12	400	0	-0.17012	0.00383208	
1208	12	1600	0	-0.226357	0.00392201	
1210	12	0	400	-0.151346	0.0226048	
1212	12	400	400	-0.170117	0.0226341	
1218	12	1600	400	-0.226353	0.0227244	
1220	12	0	800	-0.151338	0.041405	
1222	12	400	800	-0.170108	0.0414345	
1228	12	1600	800	-0.226343	0.0415249	
1230	12	0	1200	-0.151327	0.0602018	
1232	12	400	1200	-0.170095	0.0602313	
1238	12	1600	1200	-0.226325	0.0603218	
1240	12	0	1600	-0.151311	0.0789932	
1242	12	400	1600	-0.170077	0.0790228	
1248	12	1600	1600	-0.226301	0.0791133	
1250	12	0	2000	-0.151291	0.0977776	
1252	12	400	2000	-0.170055	0.097807	
1258	12	1600	2000	-0.226269	0.0978976	
1260	12	0	2400	-0.151267	0.116553	
1262	12	400	2400	-0.170028	0.116582	
1268	12	1600	2400	-0.22623	0.116673	
1270	12	0	2800	-0.15124	0.135318	
1272	12	400	2800	-0.169996	0.135347	
1278	12	1600	2800	-0.226183	0.135437	
1280	12	0	3200	-0.151209	0.15407	
1282	12	400	3200	-0.16996	0.154099	
1288	12	1600	3200	-0.226129	0.154189	
1290	12	0	3600	-0.151174	0.172808	
1292	12	400	3600	-0.169919	0.172837	
1298	12	1600	3600	-0.226067	0.172927	
1300	13	0	0	0.246948	-0.195316	
1302	13	400	0	0.228292	-0.195376	
1308	13	1600	0	0.17221	-0.195539	
1310	13	0	400	0.247021	-0.176612	
1312	13	400	400	0.228352	-0.176673	
1318	13	1600	400	0.172238	-0.176836	
1320	13	0	800	0.247087	-0.157891	
1322	13	400	800	0.228407	-0.157952	
1328	13	1600	800	0.172264	-0.158117	
1330	13	0	1200	0.247147	-0.139154	
1332	13	400	1200	0.228456	-0.139215	
1338	13	1600	1200	0.172287	-0.139381	
1340	13	0	1600	0.247201	-0.120404	
1342	13	400	1601	0.2285	-0.120465	
1348	13	1600	1600	0.172307	-0.120632	
1350	13	0	2000	0.247249	-0.101642	
1352	13	400	2000	0.228539	-0.101704	
1358	13	1600	2000	0.172324	-0.101871	
1360	13	0	2400	0.247291	-0.0828696	
1362	13	400	2400	0.228573	-0.0829317	
1368	13	1600	2400	0.172339	-0.0830992	
1370	13	0	2800	0.247328	-0.0640893	
1372	13	400	2800	0.228603	-0.0641515	
1378	13	1600	2800	0.172352	-0.0643189	
1380	13	0	3200	0.247359	-0.0453023	
1382	13	400	3200	0.228627	-0.0453645	
1388	13	1600	3200	0.172363	-0.0455318	
1390	13	0	3600	0.247385	-0.0265105	
1392	13	400	3600	0.228648	-0.0265726	
1398	13	1600	3600	0.172371	-0.0267395	
1400	14	0	0	-0.250805	0.00395932	
1402	14	400	0	-0.269489	0.00398596	
1408	14	1600	0	-0.32537	0.00405055	
1410	14	0	400	-0.250801	0.0227618	
1412	14	400	400	-0.269484	0.0227885	
1418	14	1600	400	-0.325362	0.0228532	
1420	14	0	800	-0.250789	0.0415624	
1422	14	400	800	-0.269471	0.0415891	
1428	14	1600	800	-0.325343	0.041654	
1430	14	0	1200	-0.250769	0.0603593	
1432	14	400	1200	-0.269449	0.0603861	
1438	14	1600	1200	-0.325313	0.0604512	
1440	14	0	1600	-0.250741	0.0791508	
1442	14	400	1600	-0.269417	0.0791777	
1448	14	1600	1600	-0.32527	0.079243	
1450	14	0	2000	-0.250704	0.0979351	
1452	14	400	2000	-0.269377	0.097962	
1458	14	1600	2000	-0.325215	0.0980277	
1460	14	0	2400	-0.250659	0.11671	
1462	14	400	2400	-0.269327	0.116737	
1468	14	1600	2400	-0.325147	0.116803	
1470	14	0	2800	-0.250605	0.135475	
1472	14	403	2800	-0.269266	0.135502	
1478	14	1600	2800	-0.325066	0.135568	
1480	14	0	3200	-0.250542	0.154227	
1482	14	400	3200	-0.269196	0.154254	
1488	14	1600	3200	-0.324971	0.154321	
1490	14	0	3600	-0.25047	0.172964	
1492	14	400	3600	-0.269115	0.172991	
1498	14	1600	3600	-0.324862	0.173059	
1500	15	0	0	0.345484	-0.194972	
1502	15	400	0	0.326987	-0.195039	
1508	15	1600	0	0.27129	-0.195235	
1510	15	0	400	0.345644	-0.176265	
1512	15	400	400	0.327128	-0.176332	
1518	15	1600	400	0.271381	-0.17653	
1520	15	0	800	0.345793	-0.157541	
1522	15	400	800	0.327259	-0.157609	
1528	15	1600	800	0.271465	-0.157808	
1530	15	0	1200	0.34593	-0.138802	
1532	15	400	1200	0.327379	-0.13887	
1538	15	1600	1200	0.271541	-0.13907	
1540	15	0	1600	0.346055	-0.120051	
1542	15	400	1600	0.327489	-0.120119	
1548	15	1600	1600	0.271609	-0.12032	
1550	15	0	2000	0.346168	-0.101287	
1552	15	400	2000	0.327587	-0.101355	
1558	15	1600	2000	0.271671	-0.101557	
1560	15	0	2400	0.34627	-0.0825144	
1562	15	400	2400	0.327676	-0.0825827	
1568	15	1600	2400	0.271725	-0.0827851	
1570	15	0	2800	0.34636	-0.0637336	
1572	15	400	2800	0.327754	-0.063802	
1578	15	1600	2800	0.271773	-0.0640046	
1580	15	0	3200	0.346439	-0.0449468	
1582	15	400	3200	0.327823	-0.0450151	
1588	15	1600	3200	0.271814	-0.0452177	
1590	15	0	3600	0.346507	-0.0261556	
1592	15	400	3600	0.327881	-0.0262238	
1598	15	1600	3600	0.271848	-0.026426	
1600	16	0	0	-0.349614	0.00406923	
1602	16	400	0	-0.36812	0.00407882	
1608	16	1600	0	-0.423353	0.00407956	
1610	16	0	400	-0.349604	0.0228719	
1612	16	400	400	-0.368107	0.0228816	
1618	16	1600	400	-0.42333	0.0228828	
1620	16	0	800	-0.349581	0.0416729	
1622	16	400	800	-0.368082	0.0416827	
1628	16	1600	800	-0.423292	0.0416844	
1630	16	0	1200	-0.349546	0.0604703	
1632	16	400	1200	-0.368042	0.0604802	
1638	16	1600	1200	-0.423237	0.0604828	
1640	16	0	1600	-0.349498	0.0792623	
1642	16	400	1600	-0.367989	0.0792725	
1648	16	1600	1600	-0.423164	0.079276	
1650	16	0	2000	-0.349435	0.0980472	
1652	16	400	2000	-0.36792	0.0980577	
1658	16	1600	2000	-0.423074	0.0980624	
1660	16	0	2400	-0.349358	0.116823	
1662	16	400	2400	-0.367835	0.116834	
1668	16	1600	2400	-0.422964	0.11684	
1670	16	0	2800	-0.349266	0.135589	
1672	16	400	2800	-0.367735	0.1356	
1678	16	1600	2800	-0.422835	0.135607	
1680	16	0	3200	-0.349159	0.154342	
1682	16	400	3200	-0.367618	0.154353	
1688	16	1600	3200	-0.422685	0.154363	
1690	16	0	3600	-0.349036	0.17308	
1692	16	400	3600	-0.367483	0.173092	
1698	16	1600	3600	-0.422515	0.173104	
1700	17	0	0	0.442886	-0.194616	
1702	17	400	0	0.424643	-0.194683	
1708	17	1600	0	0.369594	-0.194884	
1710	17	0	400	0.44316	-0.175909	
1712	17	400	400	0.424894	-0.175976	
1718	17	1600	400	0.36978	-0.176177	
1720	17	0	800	0.443416	-0.157185	
1722	17	400	800	0.425129	-0.157252	
1728	17	1600	800	0.369954	-0.157453	
1730	17	0	1200	0.443655	-0.138447	
1732	17	400	1200	0.425348	-0.138513	
1738	17	1600	1200	0.370114	-0.138714	
1740	17	0	1600	0.443876	-0.119695	
1742	17	400	1600	0.425549	-0.119761	
1748	17	1600	1600	0.370261	-0.119962	
1750	17	0	2000	0.444078	-0.100931	
1752	17	400	2000	0.425734	-0.100997	
1758	17	1600	2000	0.370394	-0.101198	
1760	17	0	2400	0.444262	-0.0821586	
1762	17	400	2400	0.425901	-0.0822245	
1768	17	1600	2400	0.370515	-0.0824254	
1770	17	0	2800	0.444428	-0.0633784	
1772	17	400	2800	0.426051	-0.0634441	
1778	17	1600	2800	0.370622	-0.0636446	
1780	17	0	3200	0.444575	-0.0445923	
1782	17	400	3200	0.426185	-0.0446578	
1788	17	1600	3200	0.370716	-0.0448579	
1790	17	0	3600	0.444704	-0.0258022	
1792	17	400	3600	0.426301	-0.0258674	
1798	17	1600	3600	0.370798	-0.0260669	
1800	18	0	0	-0.447256	0.00406532	
1802	18	400	0	-0.465483	0.00404796	
1808	18	1600	0	-0.519776	0.0039602	
1810	18	0	400	-0.447228	0.0228688	
1812	18	400	400	-0.465449	0.0228517	
1818	18	1600	400	-0.519723	0.0227647	
1820	18	0	800	-0.447182	0.0416708	
1822	18	400	800	-0.465397	0.041654	
1828	18	1600	800	-0.519649	0.0415682	
1830	18	0	1200	-0.447119	0.0604696	
1832	18	400	1200	-0.465327	0.0604533	
1838	18	1600	1200	-0.519555	0.0603688	
1840	18	0	1600	-0.447036	0.0792635	
1842	18	400	1600	-0.465237	0.0792476	
1848	18	1600	1600	-0.519438	0.0791648	
1850	18	0	2000	-0.446935	0.0980505	
1852	18	400	2000	-0.465126	0.0980352	
1858	18	1600	2000	-0.519298	0.0979543	
1860	18	0	2400	-0.446813	0.116829	
1862	18	400	2400	-0.464994	0.116814	
1868	18	1600	2400	-0.519133	0.116736	
1870	18	0	2800	-0.446669	0.135597	
1872	18	400	2800	-0.46484	0.135583	
1878	18	1600	2800	-0.518943	0.135507	
1880	18	0	3200	-0.446505	0.154353	
1882	18	400	3200	-0.464663	0.15434	
1888	18	1600	3200	-0.518728	0.154266	
1890	18	0	3600	-0.446317	0.173096	
1892	18	400	3600	-0.464462	0.173083	
1898	18	1600	3600	-0.518486	0.173012	
1900	19	0	0	0.538616	-0.194234	
1902	19	400	0	0.520727	-0.194312	
1908	19	1600	0	0.466631	-0.194527	
1910	19	0	400	0.539007	-0.175533	
1912	19	400	400	0.521097	-0.175609	
1918	19	1600	400	0.466934	-0.175821	
1920	19	0	800	0.539376	-0.156813	
1922	19	400	800	0.521446	-0.156888	
1928	19	1600	800	0.467219	-0.157098	
1930	19	0	1200	0.539722	-0.138078	
1932	19	400	1200	0.521772	-0.138152	
1938	19	1600	1200	0.467485	-0.138359	
1940	19	0	1600	0.540045	-0.119329	
1942	19	400	1600	0.522076	-0.119402	
1948	19	1600	1600	0.467731	-0.119608	
1950	19	0	2000	0.540343	-0.100569	
1952	19	400	2000	0.522357	-0.100641	
1958	19	1600	2000	0.467957	-0.100845	
1960	19	0	2400	0.540616	-0.0817981	
1962	19	400	2400	0.522614	-0.0818699	
1968	19	1600	2400	0.468163	-0.0820727	
1970	19	0	2800	0.540863	-0.0630198	
1972	19	400	2800	0.522846	-0.0630912	
1978	19	1600	2800	0.468349	-0.0632927	
1980	19	0	3200	0.541085	-0.0442356	
1982	19	400	3205	0.523054	-0.0443066	
1988	19	1600	3200	0.468514	-0.0445071	
1990	19	0	3600	0.54128	-0.0254474	
1992	19	400	3600	0.523238	-0.0255179	
1998	19	1600	3600	0.46866	-0.0257174	
2000	20	0	0	-0.54323	0.00390456	
2002	20	400	0	-0.561096	0.00385468	
2008	20	1600	0	-0.614243	0.00366767	
2010	20	0	400	-0.543168	0.0227094	
2012	20	400	400	-0.561025	0.0226596	
2018	20	1600	400	-0.614148	0.0224719	
2020	20	0	800	-0.543084	0.0415133	
2022	20	400	800	-0.560933	0.0414637	
2028	20	1600	800	-0.614029	0.0412755	
2030	20	0	1200	-0.542977	0.0603144	
2032	20	400	1200	-0.560817	0.0602652	
2038	20	1600	1200	-0.613883	0.0600768	
2040	20	0	1600	-0.542848	0.079111	
2042	20	400	1600	-0.560677	0.0790622	
2048	20	1600	1600	-0.613711	0.0788737	
2050	20	0	2000	-0.542693	0.0979013	
2052	20	400	2000	-0.560512	0.097853	
2058	20	1600	2000	-0.613512	0.0976646	
2060	20	0	2400	-0.542514	0.116683	
2062	20	400	2400	-0.56032	0.116636	
2068	20	1600	2400	-0.613283	0.116448	
2070	20	0	2800	-0.542308	0.135456	
2072	20	400	2800	-0.560102	0.135408	
2078	20	1600	2800	-0.613026	0.135221	
2080	20	0	3200	-0.542075	0.154216	
2082	20	400	3200	-0.559855	0.15417	
2088	20	1600	3200	-0.612738	0.153982	
2090	20	0	3600	-0.541815	0.172963	
2092	20	400	3600	-0.559581	0.172917	
2098	20	1600	3600	-0.61242	0.172731	
2100	21	0	0	0.632231	-0.193736	
