0	13837	0.0927255	-8877.32	0.125143	6.03564e-05	2.74538e-05
1	13837.3	0.0965098	-4398.77	0.113827	-1.22455e-05	2.03337e-05
2	13837.7	0.076937	76.0711	0.112496	0.000184476	3.10704e-05
3	13836.9	0.149323	4553.62	0.062011	-0.000114363	2.2118e-05
4	11712.4	0.195862	-13352.3	0.0713325	9.64656e-05	2.65191e-05
5	11713.1	0.0940546	-8875.94	0.0822535	-0.000350358	1.93543e-05
6	11713.6	0.0685402	-4399.62	0.0696656	-0.000497372	1.67061e-05
7	11716.8	0.119132	74.9083	0.0468921	0.000684639	1.1506e-05
8	11714.4	0.123861	4554.06	0.103056	-0.00041778	2.96185e-05
9	11714	0.0610725	9029.64	0.0767066	-0.000736133	1.43495e-05
10	9590.21	0.158525	-13351.5	0.0234707	-6.30577e-05	3.09102e-05
11	9592.01	0.121621	-8877.17	0.0612213	0.000704482	4.99823e-06
12	9590.16	0.107471	-4395.67	0.0717847	-0.000590908	6.71123e-06
13	9589.59	0.127732	76.7204	0.0874853	-0.000468328	2.28241e-05
14	9593.92	0.133142	4552.19	0.0945931	0.000593156	2.54983e-05
15	9591.42	0.0611389	9029.39	0.0395191	-0.000281854	1.27177e-05
16	7465.32	0.138819	-13129.6	0.0743771	-0.000318436	1.84363e-05
17	7466.17	0.0824147	-8649.94	0.0480454	-0.00037088	1.29448e-05
18	7467.34	0.114932	-4175.59	0.0356571	-0.000202054	1.31641e-05
19	7468.65	0.106246	75.7649	0.051468	0.000243502	1.19228e-05
20	7466.8	0.123469	4553.55	0.053468	-0.000140977	1.86088e-05
21	7471.37	0.0849579	9026.63	0.0378243	0.00106871	2.00839e-05
22	5341.65	0.16052	-17601.5	0.0562321	-8.7001e-05	2.51295e-05
23	5345.72	0.0659492	-13126.7	0.0578281	0.00038153	1.72443e-05
24	5346.03	0.159805	-8650.2	0.0182615	0.000530638	3.25147e-05
25	5345.06	0.062529	-4172.54	0.0447053	0.000325021	1.1188e-05
26	5345.55	0.0690059	75.5757	0.0557405	-0.000185526	6.48215e-06
27	5346.51	0.0952016	4553.17	0.0584976	0.000301956	1.91181e-05
28	5349.14	0.160486	9027.95	0.0285359	0.000827976	2.88463e-05
29	5344.59	0.0934024	13505.8	0.0437126	-0.000121276	3.02416e-05
30	3221.82	0.186281	-17601.8	0.0340776	0.000332182	3.6046e-05
31	3219.71	0.0962958	-13127.8	0.0385056	-0.000456874	3.43262e-05
32	3219.32	0.100914	-8651.11	0.0370861	0.00013632	1.68025e-05
33	3223.62	0.0597547	-4174.09	0.0338424	0.000517287	1.09354e-05
34	3222.08	0.0602072	75.6144	0.0973437	-0.00014359	1.03371e-05
35	3220.98	0.038398	4553.06	0.077112	-0.0002956	2.78028e-05
36	3223.14	0.0637743	9027.93	0.0302644	5.77088e-07	1.67766e-05
37	3221.86	0.0489008	13506.1	0.0397621	-0.00018002	2.91789e-05
38	1098	0.0790871	-17601.9	0.0457623	-1.2835e-05	1.47195e-05
39	1095.66	0.0793209	-13125.4	0.0679275	-0.000470257	1.79593e-05
40	1097.82	0.11773	-8649.96	0.0653184	-0.000153795	1.63051e-05
41	1099.04	0.0806369	-4171.94	0.0428864	0.000134801	1.21588e-05
42	1101.38	0.0797695	76.0628	0.0967972	0.000281434	1.14852e-05
43	1099.71	0.0854987	4553.46	0.097055	0.000481078	3.65241e-05
44	1100.3	0.0555855	9030.39	0.0528183	0.000214437	2.22494e-05
45	1099.58	0.0959952	13505.6	0.0457142	0.000122609	1.09257e-05
46	-1025.63	0.0751349	-17602.3	0.107403	-0.000119862	1.32387e-05
47	-1027	0.0848101	-13126.1	0.109303	0.000111575	3.48766e-05
48	-1024.61	0.123328	-8650.64	0.0602063	-4.65701e-05	2.39134e-05
49	-1023.72	0.0703421	-4173.76	0.0281505	0.000120462	2.10955e-05
50	-1023.28	0.0412163	77.4622	0.0617746	0.000895796	1.23766e-05
51	-1021.67	0.0906649	4552.65	0.10008	0.00094324	2.34171e-05
52	-1024.15	0.0528167	9031.7	0.0634637	-0.000295687	2.28738e-05
53	-1022.83	0.144281	13505	0.068125	0.000142642	5.34403e-05
54	-3148.05	0.070059	-17603	0.148921	-0.000343496	1.60273e-05
55	-3149.02	0.0754383	-13125.5	0.11094	-0.000543915	2.0926e-05
56	-3146.67	0.0435101	-8648.95	0.0656948	2.12787e-05	1.84699e-05
57	-3147.83	0.0657502	-4174.77	0.0390478	-0.000598572	1.43382e-05
58	-3145.84	0.062259	76.6262	0.037781	0.000100178	2.42575e-05
59	-3145.54	0.0592746	4554.55	0.0651585	-3.05213e-05	1.34093e-05
60	-3143.83	0.0794288	9030.66	0.0575544	5.30577e-05	3.67336e-05
61	-3145.79	0.0538767	13506.3	0.0767682	0.00015111	2.26655e-05
62	-5269.11	0.134005	-17602.4	0.0932145	0.000277657	2.72568e-05
63	-5271.72	0.0820756	-13126.2	0.115846	-2.56839e-05	3.00037e-05
64	-5271.09	0.082802	-8648.33	0.0456113	-0.000246141	2.34773e-05
65	-5269.95	0.0660253	-4172.76	0.06322	-0.000176195	1.95331e-05
66	-5268.83	0.0284191	77.2916	0.0129893	1.5826e-05	1.91167e-05
67	-5268.51	0.102942	4555.7	0.0584884	-0.00013647	2.17866e-05
68	-5268.52	0.0695242	9029.28	0.0634903	0.000164258	1.22801e-05
69	-5268.04	0.105919	13506.4	0.0993472	-0.000404918	2.07609e-05
70	-7397.17	0.161268	-17601	0.0721205	-0.00106344	3.81752e-05
71	-7394.02	0.109383	-13125.9	0.0985801	-7.17016e-06	2.40163e-05
72	-7392.17	0.0867577	-8648.97	0.0672983	3.87616e-05	5.23085e-06
73	-7395.07	0.126478	-4174.53	0.0776672	0.000184523	3.04061e-05
74	-7391.56	0.0490907	78.1186	0.0176661	0.000139479	1.73951e-05
75	-7391.99	0.0710074	4555.56	0.0579148	4.4423e-05	1.74066e-05
76	-7392.91	0.0670812	9032.02	0.0863969	-0.000426421	2.23912e-05
77	-7391.41	0.0886985	13506.7	0.130349	3.10374e-05	3.11562e-05
78	-9514.67	0.0321842	-13128.1	0.0551078	0.000702587	1.51343e-05
79	-9515.36	0.0726918	-8647.92	0.0456851	0.000346733	1.24586e-05
80	-9515.62	0.0743448	-4172.09	0.0576868	-0.000111719	6.9866e-06
81	-9516.6	0.0563278	80.3545	0.0559791	-9.98846e-06	1.5089e-05
82	-9515.84	0.111058	4553.95	0.0398589	0.000328879	1.13167e-05
83	-9514.95	0.0753855	9030.21	0.118161	0.000133316	1.98832e-05
84	-11638.4	0.0377313	-13125.6	0.0540453	0.000676048	1.36044e-05
85	-11638.6	0.0520027	-8648.97	0.0620978	0.00019891	2.17146e-05
86	-11639.6	0.0933984	-4170.48	0.0474088	-2.31143e-05	1.68239e-05
87	-11642	0.0778418	301.732	0.0423175	-0.000633	1.09029e-05
88	-11640.1	0.0962074	4780.15	0.0810075	-0.000451054	7.80865e-06
89	-11638.5	0.0897107	9255.82	0.0903884	-0.000248715	1.8792e-05
90	-13761.9	0.0577593	-13123.5	0.0470301	7.18911e-05	1.8529e-05
91	-13762.5	0.0417093	-8648.94	0.076691	0.000574468	1.56459e-05
92	-13761.7	0.0840489	-4171.32	0.0390465	2.14972e-05	1.22765e-05
93	-13763.8	0.0783663	303.634	0.0860574	-0.000460577	3.89967e-05
94	-13761.1	0.143781	4781.71	0.0679899	-9.77723e-05	1.47858e-05
95	-13760.7	0.176764	9256.3	0.0759561	-0.000100414	1.35714e-05
96	-15885.6	0.0699301	-8649.33	0.0704398	1.93407e-05	2.4367e-05
97	-15885.7	0.10568	-4171.27	0.0595477	2.7584e-05	1.32309e-05
98	-15886.9	0.127031	304.95	0.0517658	-0.000727804	1.57847e-05
99	-15886.7	0.20429	4782.58	0.0498259	-0.000759459	1.78109e-05
100	7500.14	0.174473	-15473.1	0.0714995	-0.000214646	2.80508e-05
101	7503.72	0.0349468	13506.3	0.051874	-3.4848e-05	2.83849e-05
102	-11679.8	0.145712	-15474.2	0.213918	0.000513994	6.39541e-05
103	-11676.2	0.0845606	13505.4	0.149238	0.000302491	2.70209e-05
