0 6 14861.0364073 -6789.32474135 8.44423909861e-05 0.0886601499447 0.266099034392 5.62664089996e-05 -3.03164900591e-13 -1.21265960236e-12 -1.12937726301e-20 0.0886601499447 0.266099034392 5.62664089996e-05
1 6 14861.3094973 -2310.83507358 4.35787238743e-05 0.199028415485 0.171360993231 3.41920603425e-05 0.0 -1.51582450295e-13 6.77626357803e-21 0.199028415485 0.171360993231 3.41920603425e-05
2 6 14861.3168336 2164.23751092 0.000156202057958 0.218856178869 0.12456578656 8.44172757589e-05 -1.51582450295e-12 3.78956125739e-13 -6.77626357803e-21 0.218856178869 0.12456578656 8.44172757589e-05
3 6 14861.2638075 6641.47057633 -0.000162192099429 0.284567753855 0.114647909402 4.43596399144e-05 6.06329801182e-13 1.51582450295e-13 -2.25875452601e-21 0.284567753855 0.114647909402 4.43596399144e-05
4 6 12736.2977145 -11264.1476526 2.87091711636e-05 0.270269801224 0.169728711326 8.90969941685e-05 1.51582450295e-12 0.0 -4.51750905202e-21 0.270269801224 0.169728711326 8.90969941685e-05
5 6 12737.9149869 -6788.28163638 -0.000340035693453 0.152513621731 0.145778947215 3.53476123797e-05 -9.09494701773e-13 9.09494701773e-13 3.61400724162e-20 0.152513621731 0.145778947215 3.53476123797e-05
6 6 12738.6785303 -2312.11897309 -0.000485089485144 0.188473407067 0.0645804818283 2.84877564661e-05 -1.81898940355e-12 1.51582450295e-13 -3.61400724162e-20 0.188473407067 0.0645804818283 2.84877564661e-05
7 6 12739.4131248 2163.58437511 0.000655757938242 0.23146958884 0.0626163321868 4.07482162714e-05 -6.06329801182e-13 3.78956125739e-13 1.80700362081e-20 0.23146958884 0.0626163321868 4.07482162714e-05
8 6 12739.3927693 6641.6821348 -0.000430376381152 0.266707812576 0.136146131453 4.83456051309e-05 6.06329801182e-13 -1.51582450295e-13 -2.71050543121e-20 0.266707812576 0.136146131453 4.83456051309e-05
9 6 12739.6260237 11116.9646531 -0.000705697303772 0.119675995033 0.170764675419 4.28588149456e-05 1.51582450295e-12 0.0 1.80700362081e-20 0.119675995033 0.170764675419 4.28588149456e-05
10 6 10614.3783724 -11263.4841857 -0.000109597723698 0.280465330413 0.0625409691891 8.79722787614e-05 1.21265960236e-12 -2.12215430414e-12 4.51750905202e-21 0.280465330413 0.0625409691891 8.79722787614e-05
11 6 10614.7705687 -6788.39214203 0.000633412227903 0.238376189611 0.0284561246054 4.98450064283e-05 0.0 -7.57912251477e-13 5.42101086243e-20 0.238376189611 0.0284561246054 4.98450064283e-05
12 6 10615.4512618 -2308.22133732 -0.000547057091741 0.238343047182 0.0659681092419 2.76879926257e-05 9.09494701773e-13 0.0 -7.22801448324e-20 0.238343047182 0.0659681092419 2.76879926257e-05
13 6 10614.5779615 2164.30031783 -0.000452730576277 0.305044151214 0.157250444016 6.1770446059e-05 -3.03164900591e-13 -7.57912251477e-14 0.0 0.305044151214 0.157250444016 6.1770446059e-05
14 6 10616.6929134 6640.84430116 0.000548265251635 0.255053526558 0.178461284076 6.11845408497e-05 -3.03164900591e-13 1.51582450295e-13 2.71050543121e-20 0.255053526558 0.178461284076 6.11845408497e-05
15 6 10616.0448537 11117.1628637 -0.000278390436059 0.130236748773 0.121119844987 5.44399086403e-05 6.06329801182e-13 -6.06329801182e-13 2.25875452601e-20 0.130236748773 0.121119844987 5.44399086403e-05
16 6 8490.03765422 -11041.8606234 -0.000284530590641 0.212767064982 0.0830838630025 3.85821199815e-05 3.03164900591e-13 -1.51582450295e-12 0.0 0.212767064982 0.0830838630025 3.85821199815e-05
17 6 8490.98021909 -6562.19067658 -0.00031424693708 0.228783945208 0.106504894187 3.71027911115e-05 -6.06329801182e-13 -6.06329801182e-13 -1.80700362081e-20 0.228783945208 0.106504894187 3.71027911115e-05
